Country,Location,Ebola measure,Case definition,Ebola data source,Epi week,Indicator type,Data package ID,Data as of,Outbreak identifier,Cases,Time
Guinea,LOLA,Number of cases,Probable,Patient database,13 to 19 October 2014 (2014-W42),New,Data package 2015-12-16,,,0,2014-W42
Guinea,BOKE,Number of cases,Probable,Situation report,10 to 16 August 2015 (2015-W33),New,Data package 2015-12-16,,,0,2015-W33
Guinea,TOUGUE,Number of cases,Confirmed,Patient database,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,0,2015-W43
Guinea,,Number of cases,Probable,Situation report,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,0,2015-W43
Guinea,GUECKEDOU,Number of cases,Confirmed,Situation report,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,0,2015-W45
Guinea,N'ZEREKORE,Number of cases,Probable,Patient database,09 to 15 February 2015 (2015-W07),New,Data package 2015-12-16,,,0,2015-W07
Guinea,KOUNDARA,Number of cases,Confirmed,Patient database,02 to 08 March 2015 (2015-W10),New,Data package 2015-12-16,,,0,2015-W10
Guinea,KISSIDOUGOU,Number of cases,Confirmed,Situation report,16 to 22 March 2015 (2015-W12),New,Data package 2015-12-16,,,0,2015-W12
Guinea,KOUROUSSA,Number of cases,Probable,Patient database,23 to 29 June 2014 (2014-W26),New,Data package 2015-12-16,,,0,2014-W26
Guinea,DINGUIRAYE,Number of cases,Confirmed,Patient database,07 to 13 July 2014 (2014-W28),New,Data package 2015-12-16,,,0,2014-W28
Guinea,COYAH,Number of cases,Probable,Situation report,28 September to 04 October 2015 (2015-W40),New,Data package 2015-12-16,,,0,2015-W40
Guinea,,Number of cases,Total,,,In past 21 days,Data package 2015-12-16,13-Dec-15,EVD West Africa 2014,0,
Guinea,LELOUMA,Number of cases,Confirmed,Situation report,26 January to 01 February 2015 (2015-W05),New,Data package 2015-12-16,,,0,2015-W05
Guinea,FRIA,Number of cases,Confirmed,Situation report,09 to 15 June 2014 (2014-W24),New,Data package 2015-12-16,,,,2014-W24
Guinea,PITA,Number of cases,Confirmed,Patient database,28 July to 03 August 2014 (2014-W31),New,Data package 2015-12-16,,,1,2014-W31
Guinea,DINGUIRAYE,Number of cases,Probable,Situation report,22 to 28 December 2014 (2014-W52),New,Data package 2015-12-16,,,0,2014-W52
Guinea,MAMOU,Number of cases,Probable,Patient database,11 to 17 August 2014 (2014-W33),New,Data package 2015-12-16,,,0,2014-W33
Guinea,KANKAN,Number of cases,Confirmed,Patient database,31 August to 06 September 2015 (2015-W36),New,Data package 2015-12-16,,,0,2015-W36
Guinea,DUBREKA,Number of cases,Confirmed,Situation report,14 to 20 September 2015 (2015-W38),New,Data package 2015-12-16,,,0,2015-W38
Guinea,,Number of cases,Confirmed,Situation report,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,0,2015-W45
Guinea,MALI,Number of cases,Probable,Patient database,23 February to 01 March 2015 (2015-W09),New,Data package 2015-12-16,,,0,2015-W09
Guinea,KINDIA,Number of cases,Probable,Patient database,15 to 21 September 2014 (2014-W38),New,Data package 2015-12-16,,,0,2014-W38
Guinea,KOUBIA,Number of cases,Confirmed,Patient database,17 to 23 August 2015 (2015-W34),New,Data package 2015-12-16,,,0,2015-W34
Guinea,KOUROUSSA,Number of cases,Confirmed,Situation report,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,0,2015-W43
Guinea,TELIMELE,Number of cases,Probable,Patient database,14 to 20 April 2014 (2014-W16),New,Data package 2015-12-16,,,0,2014-W16
Guinea,,Number of cases,Probable,Situation report,21 to 27 July 2014 (2014-W30),New,Data package 2015-12-16,,,,2014-W30
Guinea,FORECARIAH,Number of cases,Confirmed,Situation report,27 October to 09 November 2014 (2014-W45),New,Data package 2015-12-16,,,3,2014-W45
Guinea,KEROUANE,Number of cases,Probable,Patient database,17 to 23 March 2014 (2014-W12),New,Data package 2015-12-16,,,0,2014-W12
Guinea,DABOLA,Number of cases,Confirmed,Patient database,29 June to 05 July 2015 (2015-W27),New,Data package 2015-12-16,,,0,2015-W27
Guinea,KOUROUSSA,Number of cases,Probable,Patient database,10 to 16 August 2015 (2015-W33),New,Data package 2015-12-16,,,0,2015-W33
Guinea,LABE,Number of cases,Confirmed,Situation report,14 to 20 September 2015 (2015-W38),New,Data package 2015-12-16,,,0,2015-W38
Guinea,LOLA,Number of cases,Confirmed,Patient database,02 to 08 March 2015 (2015-W10),New,Data package 2015-12-16,,,0,2015-W10
Guinea,FORECARIAH,Number of cases,Probable,Patient database,25 to 31 August 2014 (2014-W35),New,Data package 2015-12-16,,,1,2014-W35
Guinea,BEYLA,Number of cases,Probable,Situation report,20 to 26 January 2014 (2014-W04),New,Data package 2015-12-16,,,,2014-W04
Guinea,KOUNDARA,Number of cases,Probable,Situation report,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,,2014-W21
Guinea,PITA,Number of cases,Confirmed,Situation report,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,,2014-W21
Guinea,TOUGUE,Number of cases,Probable,Situation report,05 to 11 January 2015 (2015-W02),New,Data package 2015-12-16,,,0,2015-W02
Guinea,N'ZEREKORE,Number of cases,Probable,Patient database,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,0,2014-W23
Guinea,GAOUAL,Number of cases,Confirmed,Situation report,15 to 21 September 2014 (2014-W38),New,Data package 2015-12-16,,,0,2014-W38
Guinea,FARANAH,Number of cases,Probable,Patient database,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,0,2014-W40
Guinea,MALI,Number of cases,Confirmed,Situation report,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,0,2015-W19
Guinea,COYAH,Number of cases,Probable,Patient database,10 to 16 February 2014 (2014-W07),New,Data package 2015-12-16,,,0,2014-W07
Guinea,KANKAN,Number of cases,Probable,Patient database,26 January to 01 February 2015 (2015-W05),New,Data package 2015-12-16,,,0,2015-W05
Guinea,MACENTA,Number of cases,Confirmed,Situation report,30 March to 05 April 2015 (2015-W14),New,Data package 2015-12-16,,,0,2015-W14
Guinea,,Number of cases,Probable,Patient database,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,7,2014-W40
Guinea,DINGUIRAYE,Number of cases,Confirmed,Situation report,27 July to 02 August 2015 (2015-W31),New,Data package 2015-12-16,,,0,2015-W31
Guinea,FRIA,Number of cases,Probable,Patient database,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,0,2014-W14
Guinea,DINGUIRAYE,Number of cases,Probable,Situation report,14 to 20 April 2014 (2014-W16),New,Data package 2015-12-16,,,,2014-W16
Guinea,LELOUMA,Number of cases,Probable,Patient database,17 to 23 November 2014 (2014-W47),New,Data package 2015-12-16,,,0,2014-W47
Guinea,KOUBIA,Number of cases,Confirmed,Situation report,08 to 14 June 2015 (2015-W24),New,Data package 2015-12-16,,,0,2015-W24
Guinea,GAOUAL,Number of cases,Probable,Situation report,10 to 16 February 2014 (2014-W07),New,Data package 2015-12-16,,,,2014-W07
Guinea,BEYLA,Number of cases,Probable,Patient database,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,0,2014-W14
Guinea,KINDIA,Number of cases,Confirmed,Situation report,09 to 15 February 2015 (2015-W07),New,Data package 2015-12-16,,,0,2015-W07
Guinea,GUECKEDOU,Number of cases,Probable,Patient database,24 to 30 August 2015 (2015-W35),New,Data package 2015-12-16,,,0,2015-W35
Guinea,TOUGUE,Number of cases,Probable,Patient database,16 to 22 March 2015 (2015-W12),New,Data package 2015-12-16,,,0,2015-W12
Guinea,KOUNDARA,Number of cases,Probable,Patient database,28 July to 03 August 2014 (2014-W31),New,Data package 2015-12-16,,,0,2014-W31
Guinea,KOUROUSSA,Number of cases,Confirmed,Situation report,01 to 07 September 2014 (2014-W36),New,Data package 2015-12-16,,,,2014-W36
Guinea,LABE,Number of cases,Confirmed,Patient database,23 to 29 November 2015 (2015-W48),New,Data package 2015-12-16,,,0,2015-W48
Guinea,MAMOU,Number of cases,Confirmed,Situation report,07 to 13 December 2015 (2015-W50),New,Data package 2015-12-16,,,0,2015-W50
Guinea,DUBREKA,Number of cases,Probable,Patient database,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,0,2014-W21
Guinea,LOLA,Number of cases,Confirmed,Situation report,22 to 28 December 2014 (2014-W52),New,Data package 2015-12-16,,,7,2014-W52
Guinea,LABE,Number of cases,Probable,Situation report,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,,2014-W23
Guinea,DABOLA,Number of cases,Confirmed,Situation report,20 to 26 April 2015 (2015-W17),New,Data package 2015-12-16,,,0,2015-W17
Guinea,KEROUANE,Number of cases,Probable,Patient database,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,0,2015-W19
Guinea,DINGUIRAYE,Number of cases,Confirmed,Situation report,10 to 16 March 2014 (2014-W11),New,Data package 2015-12-16,,,,2014-W11
Guinea,GAOUAL,Number of cases,Confirmed,Situation report,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,,2014-W20
Guinea,BEYLA,Number of cases,Confirmed,Situation report,08 to 14 June 2015 (2015-W24),New,Data package 2015-12-16,,,0,2015-W24
Guinea,SIGUIRI,Number of cases,Confirmed,Patient database,23 to 29 March 2015 (2015-W13),New,Data package 2015-12-16,,,2,2015-W13
Guinea,KINDIA,Number of cases,Probable,Patient database,28 July to 03 August 2014 (2014-W31),New,Data package 2015-12-16,,,0,2014-W31
Guinea,KISSIDOUGOU,Number of cases,Confirmed,Situation report,01 to 07 June 2015 (2015-W23),New,Data package 2015-12-16,,,0,2015-W23
Guinea,CONAKRY,Number of cases,Confirmed,Situation report,30 December 2013 to 05 January 2014 (2014-W01),New,Data package 2015-12-16,,,,2014-W01
Guinea,KISSIDOUGOU,Number of cases,Confirmed,Patient database,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,0,2014-W20
Guinea,,Number of cases,Probable,Patient database,15 to 21 December 2014 (2014-W51),New,Data package 2015-12-16,,,47,2014-W51
Guinea,KEROUANE,Number of cases,Confirmed,Situation report,19 to 25 January 2015 (2015-W04),New,Data package 2015-12-16,,,0,2015-W04
Guinea,DINGUIRAYE,Number of cases,Confirmed,Situation report,23 to 29 March 2015 (2015-W13),New,Data package 2015-12-16,,,0,2015-W13
Guinea,LOLA,Number of cases,Probable,Situation report,04 to 10 August 2014 (2014-W32),New,Data package 2015-12-16,,,,2014-W32
Guinea,KEROUANE,Number of cases,Confirmed,Patient database,03 to 09 August 2015 (2015-W32),New,Data package 2015-12-16,,,0,2015-W32
Guinea,LOLA,Number of cases,Confirmed,Patient database,10 to 16 August 2015 (2015-W33),New,Data package 2015-12-16,,,0,2015-W33
Guinea,DUBREKA,Number of cases,Confirmed,Situation report,30 November to 06 December 2015 (2015-W49),New,Data package 2015-12-16,,,0,2015-W49
Guinea,,Number of cases,Confirmed,Situation report,07 to 13 December 2015 (2015-W50),New,Data package 2015-12-16,,,0,2015-W50
Guinea,LOLA,Number of cases,Probable,Patient database,03 to 09 February 2014 (2014-W06),New,Data package 2015-12-16,,,0,2014-W06
Guinea,FORECARIAH,Number of cases,Probable,Situation report,03 to 09 August 2015 (2015-W32),New,Data package 2015-12-16,,,0,2015-W32
Guinea,BOKE,Number of cases,Confirmed,Patient database,14 to 20 September 2015 (2015-W38),New,Data package 2015-12-16,,,0,2015-W38
Guinea,KISSIDOUGOU,Number of cases,Confirmed,Situation report,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,0,2014-W46
Guinea,GUECKEDOU,Number of cases,Confirmed,Patient database,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,6,2014-W23
Guinea,SIGUIRI,Number of cases,Confirmed,Situation report,08 to 14 September 2014 (2014-W37),New,Data package 2015-12-16,,,,2014-W37
Guinea,FRIA,Number of cases,Probable,Patient database,18 to 24 May 2015 (2015-W21),New,Data package 2015-12-16,,,0,2015-W21
Guinea,SIGUIRI,Number of cases,Confirmed,Situation report,21 to 27 September 2015 (2015-W39),New,Data package 2015-12-16,,,0,2015-W39
Guinea,BOFFA,Number of cases,Probable,Patient database,28 September to 04 October 2015 (2015-W40),New,Data package 2015-12-16,,,0,2015-W40
Guinea,BOFFA,Number of cases,Probable,Situation report,16 to 22 March 2015 (2015-W12),New,Data package 2015-12-16,,,0,2015-W12
Guinea,BEYLA,Number of cases,Probable,Patient database,16 to 22 June 2014 (2014-W25),New,Data package 2015-12-16,,,0,2014-W25
Guinea,KINDIA,Number of cases,Confirmed,Situation report,20 to 26 July 2015 (2015-W30),New,Data package 2015-12-16,,,0,2015-W30
Guinea,FRIA,Number of cases,Probable,Patient database,07 to 13 December 2015 (2015-W50),New,Data package 2015-12-16,,,0,2015-W50
Guinea,KOUBIA,Number of cases,Confirmed,Patient database,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,0,2014-W14
Guinea,KISSIDOUGOU,Number of cases,Probable,Patient database,28 April to 04 May 2014 (2014-W18),New,Data package 2015-12-16,,,0,2014-W18
Guinea,KEROUANE,Number of cases,Probable,Patient database,20 to 26 July 2015 (2015-W30),New,Data package 2015-12-16,,,0,2015-W30
Guinea,KANKAN,Number of cases,Probable,Situation report,02 to 08 February 2015 (2015-W06),New,Data package 2015-12-16,,,0,2015-W06
Guinea,KOUBIA,Number of cases,Probable,Situation report,15 to 21 September 2014 (2014-W38),New,Data package 2015-12-16,,,0,2014-W38
Guinea,LELOUMA,Number of cases,Confirmed,Patient database,22 to 28 June 2015 (2015-W26),New,Data package 2015-12-16,,,0,2015-W26
Guinea,BEYLA,Number of cases,Probable,Patient database,07 to 13 December 2015 (2015-W50),New,Data package 2015-12-16,,,0,2015-W50
Guinea,MACENTA,Number of cases,Confirmed,Patient database,20 to 26 January 2014 (2014-W04),New,Data package 2015-12-16,,,0,2014-W04
Guinea,SIGUIRI,Number of cases,Confirmed,Situation report,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,,2014-W14
Guinea,GAOUAL,Number of cases,Probable,Situation report,28 April to 04 May 2014 (2014-W18),New,Data package 2015-12-16,,,,2014-W18
Guinea,GAOUAL,Number of cases,Confirmed,Patient database,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,0,2015-W19
Guinea,MAMOU,Number of cases,Probable,Patient database,15 to 21 September 2014 (2014-W38),New,Data package 2015-12-16,,,0,2014-W38
Guinea,GAOUAL,Number of cases,Confirmed,Situation report,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,0,2015-W45
Guinea,LABE,Number of cases,Confirmed,Patient database,03 to 09 March 2014 (2014-W10),New,Data package 2015-12-16,,,0,2014-W10
Guinea,SIGUIRI,Number of cases,Probable,Situation report,17 to 23 March 2014 (2014-W12),New,Data package 2015-12-16,,,,2014-W12
Guinea,FARANAH,Number of cases,Probable,Patient database,26 May to 01 June 2014 (2014-W22),New,Data package 2015-12-16,,,0,2014-W22
Guinea,MAMOU,Number of cases,Confirmed,Patient database,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,0,2014-W40
Guinea,MALI,Number of cases,Confirmed,Patient database,25 to 31 May 2015 (2015-W22),New,Data package 2015-12-16,,,0,2015-W22
Guinea,KANKAN,Number of cases,Probable,Patient database,17 to 23 August 2015 (2015-W34),New,Data package 2015-12-16,,,0,2015-W34
Guinea,LELOUMA,Number of cases,Confirmed,Situation report,08 to 14 December 2014 (2014-W50),New,Data package 2015-12-16,,,0,2014-W50
Guinea,MACENTA,Number of cases,Confirmed,Situation report,21 to 27 July 2014 (2014-W30),New,Data package 2015-12-16,,,,2014-W30
Guinea,KOUNDARA,Number of cases,Probable,Situation report,04 to 10 August 2014 (2014-W32),New,Data package 2015-12-16,,,,2014-W32
Guinea,KOUROUSSA,Number of cases,Probable,Patient database,26 October to 01 November 2015 (2015-W44),New,Data package 2015-12-16,,,0,2015-W44
Guinea,COYAH,Number of cases,Confirmed,Situation report,03 to 09 March 2014 (2014-W10),New,Data package 2015-12-16,,,,2014-W10
Guinea,KOUBIA,Number of cases,Probable,Patient database,17 to 23 March 2014 (2014-W12),New,Data package 2015-12-16,,,0,2014-W12
Guinea,LELOUMA,Number of cases,Probable,Patient database,08 to 14 June 2015 (2015-W24),New,Data package 2015-12-16,,,0,2015-W24
Guinea,PITA,Number of cases,Probable,Situation report,22 to 28 June 2015 (2015-W26),New,Data package 2015-12-16,,,0,2015-W26
Guinea,CONAKRY,Number of cases,Confirmed,Patient database,02 to 08 February 2015 (2015-W06),New,Data package 2015-12-16,,,23,2015-W06
Guinea,CONAKRY,Number of cases,Confirmed,Situation report,21 to 27 July 2014 (2014-W30),New,Data package 2015-12-16,,,,2014-W30
Guinea,KANKAN,Number of cases,Probable,Patient database,04 to 10 August 2014 (2014-W32),New,Data package 2015-12-16,,,0,2014-W32
Guinea,GUECKEDOU,Number of cases,Confirmed,Patient database,23 to 29 November 2015 (2015-W48),New,Data package 2015-12-16,,,0,2015-W48
Guinea,KOUNDARA,Number of cases,Probable,Patient database,16 to 22 February 2015 (2015-W08),New,Data package 2015-12-16,,,0,2015-W08
Guinea,SIGUIRI,Number of cases,Probable,Situation report,07 to 13 September 2015 (2015-W37),New,Data package 2015-12-16,,,0,2015-W37
Guinea,BEYLA,Number of cases,Confirmed,Patient database,30 June to 06 July 2014 (2014-W27),New,Data package 2015-12-16,,,0,2014-W27
Guinea,FARANAH,Number of cases,Confirmed,Patient database,25 to 31 August 2014 (2014-W35),New,Data package 2015-12-16,,,0,2014-W35
Guinea,KOUROUSSA,Number of cases,Confirmed,Situation report,06 to 12 October 2014 (2014-W41),New,Data package 2015-12-16,,,0,2014-W41
Guinea,KOUNDARA,Number of cases,Confirmed,Patient database,27 October to 02 November 2014 (2014-W44),New,Data package 2015-12-16,,,0,2014-W44
Guinea,KOUNDARA,Number of cases,Confirmed,Patient database,10 to 16 August 2015 (2015-W33),New,Data package 2015-12-16,,,0,2015-W33
Guinea,MALI,Number of cases,Probable,Patient database,10 to 16 February 2014 (2014-W07),New,Data package 2015-12-16,,,0,2014-W07
Guinea,LABE,Number of cases,Probable,Situation report,22 to 28 December 2014 (2014-W52),New,Data package 2015-12-16,,,0,2014-W52
Guinea,DALABA,Number of cases,Confirmed,Patient database,12 to 18 January 2015 (2015-W03),New,Data package 2015-12-16,,,0,2015-W03
Guinea,FORECARIAH,Number of cases,Confirmed,Situation report,17 to 23 August 2015 (2015-W34),New,Data package 2015-12-16,,,0,2015-W34
Guinea,LABE,Number of cases,Confirmed,Situation report,01 to 07 September 2014 (2014-W36),New,Data package 2015-12-16,,,,2014-W36
Guinea,KOUNDARA,Number of cases,Confirmed,Situation report,14 to 20 April 2014 (2014-W16),New,Data package 2015-12-16,,,,2014-W16
Guinea,MALI,Number of cases,Confirmed,Situation report,21 to 27 April 2014 (2014-W17),New,Data package 2015-12-16,,,,2014-W17
Guinea,MACENTA,Number of cases,Probable,Situation report,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,1,2014-W46
Guinea,KANKAN,Number of cases,Confirmed,Patient database,27 April to 03 May 2015 (2015-W18),New,Data package 2015-12-16,,,0,2015-W18
Guinea,,Number of cases,Confirmed,Patient database,29 December 2014 to 04 January 2015 (2015-W01),New,Data package 2015-12-16,,,69,2015-W01
